,Date,Sales
10625,2013-7,1648.43
10626,2013-7,1648.43
10627,2013-7,4945.29
10628,2013-7,6593.72
10629,2013-7,3296.86
10630,2013-7,6593.72
10631,2013-7,1648.43
10632,2013-7,93960.51
10633,2013-7,1648.43
10634,2013-7,14835.87
10635,2013-7,6593.72
10636,2013-7,3296.86
10637,2013-7,13187.44
10638,2013-7,82421.5
10639,2013-7,3296.86
10640,2013-7,1648.43
10641,2013-8,3296.86
10642,2013-8,3296.86
10643,2013-8,6593.72
10644,2013-8,3296.86
10645,2013-8,4945.29
10646,2013-8,3296.86
10647,2013-8,3296.86
10648,2013-8,6593.72
10649,2013-8,1648.43
10650,2013-8,1648.43
10651,2013-8,4945.29
10652,2013-8,16484.3
10653,2013-8,6593.72
10654,2013-8,8242.15
10655,2013-8,9890.58
10656,2013-8,59343.48
10657,2013-8,1648.43
10658,2013-8,1648.43
10659,2013-8,6593.72
10660,2013-8,32968.6
10661,2013-8,14835.87
10662,2013-8,13187.44
10663,2013-8,3296.86
10664,2013-8,4945.29
10665,2013-8,1648.43
10666,2013-8,3296.86
10667,2013-8,6593.72
10668,2013-8,8242.15
10669,2013-8,1648.43
10670,2013-8,3296.86
10671,2013-8,13187.44
10672,2013-8,4945.29
10673,2013-8,49452.9
10674,2013-8,1648.43
10675,2013-8,6593.72
10676,2013-8,19781.16
10677,2013-8,4945.29
10678,2013-8,-1648.43
10679,2013-8,3296.86
10680,2013-8,14835.87
10681,2013-8,18132.73
10682,2013-8,6593.72
10683,2013-8,13187.44
10684,2013-8,1648.43
10685,2013-8,4945.29
10686,2013-8,3296.86
10687,2013-8,64288.77
10688,2013-8,1648.43
10689,2013-9,3296.86
10690,2013-9,1648.43
10691,2013-9,1648.43
10692,2013-9,13187.44
10693,2013-9,9890.58
10694,2013-9,-13187.44
10695,2013-9,3296.86
10696,2013-9,3296.86
10697,2013-9,1648.43
10698,2013-9,1648.43
10699,2013-9,23078.02
10700,2013-9,3296.86
10701,2013-9,4945.29
10702,2013-9,82421.5
10703,2013-9,9890.58
10704,2013-9,13187.44
10705,2013-9,9890.58
10706,2013-9,89015.22
10707,2013-9,16484.3
10708,2013-9,1648.43
10709,2013-9,11539.01
10710,2013-9,32968.6
10711,2013-9,3296.86
10712,2013-9,13187.44
10713,2013-9,3296.86
10714,2013-9,13187.44
10715,2013-9,1648.43
10716,2013-9,1648.43
10717,2013-9,3296.86
10718,2013-9,4945.29
10719,2013-9,6593.72
10720,2013-9,4945.29
10721,2013-9,3296.86
10722,2013-9,8242.15
10723,2013-9,16484.3
10724,2013-9,6593.72
10725,2013-9,3296.86
10726,2013-9,13187.44
10727,2013-9,107147.95
10728,2013-9,4945.29
10729,2013-9,3296.86
10730,2013-9,3296.86
10731,2013-10,3296.86
10732,2013-10,8242.15
10733,2013-10,-6593.72
10734,2013-10,1648.43
10735,2013-10,14835.87
10736,2013-10,9890.58
10737,2013-10,6593.72
10738,2013-10,3296.86
10739,2013-10,1648.43
10740,2013-10,6593.72
10741,2013-10,1648.43
10742,2013-10,13187.44
10743,2013-10,13187.44
10744,2013-10,8242.15
10745,2013-10,13187.44
10746,2013-10,13187.44
10747,2013-10,59343.48
10748,2013-10,3296.86
10749,2013-10,11539.01
10750,2013-10,1648.43
10751,2013-10,23078.02
10752,2013-10,1648.43
10753,2013-10,39562.32
10754,2013-10,3296.86
10755,2013-10,6593.72
10756,2013-10,107147.95
10757,2013-10,8242.15
10758,2013-10,6593.72
10759,2013-10,6593.72
10760,2013-10,3296.86
10761,2013-10,6593.72
10762,2013-10,3296.86
10763,2013-10,6593.72
10764,2013-10,1648.43
10765,2013-10,1648.43
10766,2013-10,13187.44
10767,2013-10,1648.43
10768,2013-10,8242.15
10769,2013-10,6593.72
10770,2013-10,6593.72
10771,2013-10,70882.49
10772,2013-10,1648.43
10773,2013-10,16484.3
10774,2013-10,1648.43
10775,2013-10,4945.29
10776,2013-10,13187.44
10777,2013-10,3296.86
10778,2013-10,6593.72
10779,2013-10,23078.02
10780,2013-11,1648.43
10781,2013-11,24726.45
10782,2013-11,1648.43
10783,2013-11,6593.72
10784,2013-11,13187.44
10785,2013-11,9890.58
10786,2013-11,13187.44
10787,2013-11,1648.43
10788,2013-11,8242.15
10789,2013-11,6593.72
10790,2013-11,4945.29
10791,2013-11,6593.72
10792,2013-11,3296.86
10793,2013-11,11539.01
10794,2013-11,3296.86
10795,2013-11,3296.86
10796,2013-11,1648.43
10797,2013-11,4945.29
10798,2013-11,24726.45
10799,2013-11,11539.01
10800,2013-11,107147.95
10801,2013-11,1648.43
10802,2013-11,6593.72
10803,2013-11,4945.29
10804,2013-11,6593.72
10805,2013-11,3296.86
10806,2013-11,6593.72
10807,2013-11,13187.44
10808,2013-11,-1648.43
10809,2013-11,39562.32
10810,2013-11,6593.72
10811,2013-11,4945.29
10812,2013-11,92312.08
10813,2013-11,3296.86
10814,2013-11,18132.73
10815,2013-11,6593.72
10816,2013-11,4945.29
10817,2013-11,6593.72
10818,2013-11,4945.29
10819,2013-11,6593.72
10820,2013-11,1648.43
10821,2013-12,16484.3
10822,2013-12,1648.43
10823,2013-12,13187.44
10824,2013-12,24726.45
10825,2013-12,6593.72
10826,2013-12,3296.86
10827,2013-12,13187.44
10828,2013-12,14835.87
10829,2013-12,3296.86
10830,2013-12,3296.86
10831,2013-12,52749.76
10832,2013-12,11539.01
10833,2013-12,1648.43
10834,2013-12,1648.43
10835,2013-12,1648.43
10836,2013-12,3296.86
10837,2013-12,6593.72
10838,2013-12,6593.72
10839,2013-12,107147.95
10840,2013-12,1648.43
10841,2013-12,6593.72
10842,2013-12,9890.58
10843,2013-12,6593.72
10844,2013-12,4945.29
10845,2013-12,3296.86
10846,2013-12,1648.43
10847,2013-12,3296.86
10848,2013-12,8242.15
10849,2013-12,8242.15
10850,2013-12,41210.75
10851,2013-12,16484.3
10852,2013-12,6593.72
10853,2013-12,13187.44
10854,2013-12,1648.43
10855,2013-12,1648.43
10856,2013-12,1648.43
10857,2013-12,6593.72
10858,2013-12,6593.72
10859,2013-12,115390.1
10860,2014-1,1648.43
10861,2014-1,18132.73
10862,2014-1,11539.01
10863,2014-1,107147.95
10864,2014-1,8242.15
10865,2014-1,9890.58
10866,2014-1,13187.44
10867,2014-1,1648.43
10868,2014-1,4945.29
10869,2014-1,14835.87
10870,2014-1,3296.86
10871,2014-1,3296.86
10872,2014-1,13187.44
10873,2014-1,1648.43
10874,2014-1,6593.72
10875,2014-1,6593.72
10876,2014-1,3296.86
10877,2014-1,4945.29
10878,2014-1,11539.01
10879,2014-1,3296.86
10880,2014-1,11539.01
10881,2014-1,39562.32
10882,2014-1,3296.86
10883,2014-1,8242.15
10884,2014-1,9890.58
10885,2014-1,14835.87
10886,2014-1,8242.15
10887,2014-1,3296.86
10888,2014-1,1648.43
10889,2014-1,11539.01
10890,2014-1,6593.72
10891,2014-1,23078.02
10892,2014-1,3296.86
10893,2014-1,13187.44
10894,2014-1,3296.86
10895,2014-1,9890.58
10896,2014-1,19781.16
10897,2014-1,13187.44
10898,2014-1,1648.43
10899,2014-1,1648.43
10900,2014-1,8242.15
10901,2014-1,11539.01
10902,2014-1,13187.44
10903,2014-1,4945.29
10904,2014-1,6593.72
10905,2014-1,117038.53
10906,2014-1,1648.43
10907,2014-1,1648.43
10908,2014-2,13187.44
10909,2014-2,4945.29
10910,2014-2,13187.44
10911,2014-2,1648.43
10912,2014-2,6593.72
10913,2014-2,39562.32
10914,2014-2,3296.86
10915,2014-2,18132.73
10916,2014-2,23078.02
10917,2014-2,13187.44
10918,2014-2,13187.44
10919,2014-2,1648.43
10920,2014-2,8242.15
10921,2014-2,8242.15
10922,2014-2,13187.44
10923,2014-2,14835.87
10924,2014-2,1648.43
10925,2014-2,1648.43
10926,2014-2,6593.72
10927,2014-2,3296.86
10928,2014-2,13187.44
10929,2014-2,3296.86
10930,2014-2,89015.22
10931,2014-2,3296.86
10932,2014-2,1648.43
10933,2014-2,11539.01
10934,2014-2,1648.43
10935,2014-2,14835.87
10936,2014-2,1648.43
10937,2014-2,107147.95
10938,2014-2,8242.15
10939,2014-2,3296.86
10940,2014-2,13187.44
10941,2014-2,13187.44
10942,2014-2,1648.43
10943,2014-2,1648.43
10944,2014-2,8242.15
10945,2014-2,1648.43
10946,2014-2,13187.44
10947,2014-2,39562.32
10948,2014-2,107147.95
10949,2014-2,6593.72
10950,2014-2,13187.44
10951,2014-2,54398.19
10952,2014-2,1648.43
10953,2014-3,11539.01
10954,2014-3,6593.72
10955,2014-3,16484.3
10956,2014-3,1648.43
10957,2014-3,6593.72
10958,2014-3,49452.9
10959,2014-3,3296.86
10960,2014-3,29671.74
10961,2014-3,6593.72
10962,2014-3,32968.6
10963,2014-3,3296.86
10964,2014-3,8242.15
10965,2014-3,13187.44
10966,2014-3,1648.43
10967,2014-3,18132.73
10968,2014-3,107147.95
10969,2014-3,3296.86
10970,2014-3,8242.15
10971,2014-3,9890.58
10972,2014-3,14835.87
10973,2014-3,1648.43
10974,2014-3,1648.43
10975,2014-3,1648.43
10976,2014-3,1648.43
10977,2014-3,1648.43
10978,2014-3,13187.44
10979,2014-3,13187.44
10980,2014-3,3296.86
10981,2014-3,13187.44
10982,2014-3,6593.72
10983,2014-3,62640.34
10984,2014-3,1648.43
10985,2014-3,3296.86
10986,2014-3,1648.43
10987,2014-3,8242.15
10988,2014-3,14835.87
10989,2014-3,3296.86
10990,2014-3,32968.6
10991,2014-3,8242.15
10992,2014-3,6593.72
10993,2014-3,9890.58
10994,2014-3,1648.43
10995,2014-4,3296.86
10996,2014-4,1648.43
10997,2014-4,4945.29
10998,2014-4,1648.43
10999,2014-4,11539.01
11000,2014-4,18132.73
11001,2014-4,29671.74
11002,2014-4,6593.72
11003,2014-4,4945.29
11004,2014-4,4945.29
11005,2014-4,13187.44
11006,2014-4,8242.15
11007,2014-4,13187.44
11008,2014-4,1648.43
11009,2014-4,3296.86
11010,2014-4,11539.01
11011,2014-4,19781.16
11012,2014-4,3296.86
11013,2014-4,6593.72
11014,2014-4,3296.86
11015,2014-4,13187.44
11016,2014-4,14835.87
11017,2014-4,1648.43
11018,2014-4,49452.9
11019,2014-4,14835.87
11020,2014-4,4945.29
11021,2014-4,9890.58
11022,2014-4,199460.03
11023,2014-4,3296.86
11024,2014-4,3296.86
11025,2014-4,14835.87
11026,2014-4,6593.72
11027,2014-4,24726.45
11028,2014-4,16484.3
11029,2014-4,131874.4
11030,2014-4,4945.29
11031,2014-4,6593.72
11032,2014-4,16484.3
11033,2014-4,1648.43
11034,2014-4,8242.15
11035,2014-4,1648.43
11036,2014-4,11539.01
11037,2014-4,32968.6
11038,2014-4,131874.4
11039,2014-4,1648.43
11040,2014-4,3296.86
11041,2014-4,9890.58
11042,2014-4,1648.43
11043,2014-4,1648.43
11044,2014-5,6593.72
11045,2014-5,8242.15
11046,2014-5,13187.44
11047,2014-5,11539.01
11048,2014-5,1648.43
11049,2014-5,19781.16
11050,2014-5,18132.73
11051,2014-5,9890.58
11052,2014-5,6593.72
11053,2014-5,16484.3
11054,2014-5,1648.43
11055,2014-5,1648.43
11056,2014-5,1648.43
11057,2014-5,3296.86
11058,2014-5,24726.45
11059,2014-5,6593.72
11060,2014-5,6593.72
11061,2014-5,131874.4
11062,2014-5,13187.44
11063,2014-5,1648.43
11064,2014-5,3296.86
11065,2014-5,1648.43
11066,2014-5,14835.87
11067,2014-5,1648.43
11068,2014-5,3296.86
11069,2014-5,32968.6
11070,2014-5,13187.44
11071,2014-5,8242.15
11072,2014-5,8242.15
11073,2014-5,13187.44
11074,2014-5,13187.44
11075,2014-5,6593.72
11076,2014-5,3296.86
11077,2014-5,3296.86
11078,2014-5,8242.15
11079,2014-5,11539.01
11080,2014-5,1648.43
11081,2014-5,13187.44
11082,2014-5,49452.9
11083,2014-5,4945.29
11084,2014-5,24726.45
11085,2014-5,8242.15
11086,2014-5,13187.44
11087,2014-5,9890.58
11088,2014-5,199460.03
11089,2014-5,1648.43
11090,2014-6,6593.72
11091,2014-6,18132.73
11092,2014-6,3296.86
11093,2014-6,36265.46
11094,2014-6,32968.6
11095,2014-6,8242.15
11096,2014-6,13187.44
11097,2014-6,13187.44
11098,2014-6,24726.45
11099,2014-6,3296.86
11100,2014-6,4945.29
11101,2014-6,3296.86
11102,2014-6,8242.15
11103,2014-6,1648.43
11104,2014-6,3296.86
11105,2014-6,6593.72
11106,2014-6,8242.15
11107,2014-6,8242.15
11108,2014-6,14835.87
11109,2014-6,1648.43
11110,2014-6,32968.6
11111,2014-6,16484.3
11112,2014-6,9890.58
11113,2014-6,13187.44
11114,2014-6,3296.86
11115,2014-6,1648.43
11116,2014-6,13187.44
11117,2014-6,4945.29
11118,2014-6,24726.45
11119,2014-6,3296.86
11120,2014-6,164843.0
11121,2014-6,6593.72
11122,2014-6,11539.01
11123,2014-6,13187.44
11124,2014-6,1648.43
11125,2014-6,1648.43
11126,2014-6,12000.0
11127,2014-7,11539.01
11128,2014-7,6593.72
11129,2014-7,23078.02
11130,2014-7,18132.73
11131,2014-7,4945.29
11132,2014-7,13187.44
11133,2014-7,9890.58
11134,2014-7,6593.72
11135,2014-7,24726.45
11136,2014-7,1648.43
11137,2014-7,3296.86
11138,2014-7,3296.86
11139,2014-7,8242.15
11140,2014-7,3296.86
11141,2014-7,1648.43
11142,2014-7,49452.9
11143,2014-7,24726.45
11144,2014-7,164843.0
11145,2014-7,8242.15
11146,2014-7,8242.15
11147,2014-7,6593.72
11148,2014-7,9890.58
11149,2014-7,13187.44
11150,2014-7,130225.97
11151,2014-7,1648.43
11152,2014-7,8242.15
11153,2014-7,1648.43
11154,2014-7,14835.87
11155,2014-7,13187.44
11156,2014-7,4945.29
11157,2014-7,19781.16
11158,2014-7,8242.15
11159,2014-7,9890.58
11160,2014-7,19781.16
11161,2014-7,1648.43
11162,2014-7,130225.97
11163,2014-7,1648.43
11164,2014-7,3296.86
11165,2014-7,11539.01
11166,2014-7,1648.43
11167,2014-7,4945.29
11168,2014-7,32968.6
11169,2014-7,6593.72
11170,2014-7,8242.15
11171,2014-7,3296.86
11172,2014-7,3296.86
11173,2014-7,82421.5
11174,2014-7,3296.86
11175,2014-7,49452.9
11176,2014-7,26374.88
11177,2014-7,1648.43
11178,2014-7,171436.72
11179,2014-7,4945.29
11180,2014-7,6593.72
11181,2014-8,8242.15
11182,2014-8,24726.45
11183,2014-8,1648.43
11184,2014-8,1648.43
11185,2014-8,8242.15
11186,2014-8,1648.43
11187,2014-8,3296.86
11188,2014-8,16484.3
11189,2014-8,18132.73
11190,2014-8,4945.29
11191,2014-8,32968.6
11192,2014-8,4945.29
11193,2014-8,19781.16
11194,2014-8,13187.44
11195,2014-8,1648.43
11196,2014-8,3296.86
11197,2014-8,3296.86
11198,2014-8,1648.43
11199,2014-8,1648.43
11200,2014-8,14835.87
11201,2014-8,29671.74
11202,2014-8,4945.29
11203,2014-8,19781.16
11204,2014-8,32968.6
11205,2014-8,6593.72
11206,2014-8,8242.15
11207,2014-8,8242.15
11208,2014-8,13187.44
11209,2014-8,3296.86
11210,2014-8,11539.01
11211,2014-8,1648.43
11212,2014-8,1648.43
11213,2014-8,1648.43
11214,2014-8,4945.29
11215,2014-8,11539.01
11216,2014-8,8242.15
11217,2014-8,13187.44
11218,2014-8,197811.6
11219,2014-8,1648.43
11220,2014-8,16484.3
11221,2014-8,18132.73
11222,2014-8,29671.74
11223,2014-8,4945.29
11224,2014-8,8242.15
11225,2014-8,13187.44
11226,2014-8,8242.15
11227,2014-9,11539.01
11228,2014-9,1648.43
11229,2014-9,4945.29
11230,2014-9,49452.9
11231,2014-9,3296.86
11232,2014-9,21429.59
11233,2014-9,164843.0
11234,2014-9,9890.58
11235,2014-9,14835.87
11236,2014-9,24726.45
11237,2014-9,1648.43
11238,2014-9,4945.29
11239,2014-9,3296.86
11240,2014-9,1648.43
11241,2014-9,23078.02
11242,2014-9,29671.74
11243,2014-9,26374.88
11244,2014-9,32968.6
11245,2014-9,4945.29
11246,2014-9,3296.86
11247,2014-9,9890.58
11248,2014-9,6593.72
11249,2014-9,3296.86
11250,2014-9,1648.43
11251,2014-9,1648.43
11252,2014-9,1648.43
11253,2014-9,14835.87
11254,2014-9,1648.43
11255,2014-9,1648.43
11256,2014-9,16484.3
11257,2014-9,4945.29
11258,2014-9,4945.29
11259,2014-9,8242.15
11260,2014-9,6593.72
11261,2014-9,11539.01
11262,2014-9,9890.58
11263,2014-9,19781.16
11264,2014-9,1648.43
11265,2014-9,3296.86
11266,2014-9,3296.86
11267,2014-9,1648.43
11268,2014-9,3296.86
11269,2014-9,1648.43
11270,2014-9,29671.74
11271,2014-9,6593.72
11272,2014-9,3296.86
11273,2014-9,176382.01
11274,2014-9,1648.43
11275,2014-9,1648.43
11276,2014-9,1648.43
11277,2014-9,8242.15
11278,2014-10,11539.01
11279,2014-10,6593.72
11280,2014-10,29671.74
11281,2014-10,4945.29
11282,2014-10,3296.86
11283,2014-10,9890.58
11284,2014-10,18132.73
11285,2014-10,3296.86
11286,2014-10,3296.86
11287,2014-10,3296.86
11288,2014-10,3296.86
11289,2014-10,18132.73
11290,2014-10,19781.16
11291,2014-10,164843.0
11292,2014-10,9890.58
11293,2014-10,13187.44
11294,2014-10,13187.44
11295,2014-10,19781.16
11296,2014-10,24726.45
11297,2014-10,4945.29
11298,2014-10,1648.43
11299,2014-10,14835.87
11300,2014-10,3296.86
11301,2014-10,13187.44
11302,2014-10,4945.29
11303,2014-10,24726.45
11304,2014-10,1648.43
11305,2014-10,49452.9
11306,2014-10,4945.29
11307,2014-10,3296.86
11308,2014-10,32968.6
11309,2014-10,6593.72
11310,2014-10,23078.02
11311,2014-10,3296.86
11312,2014-10,1648.43
11313,2014-10,8242.15
11314,2014-10,3296.86
11315,2014-10,1648.43
11316,2014-10,16484.3
11317,2014-10,4945.29
11318,2014-10,3296.86
11319,2014-10,6593.72
11320,2014-10,8242.15
11321,2014-10,8242.15
11322,2014-10,9890.58
11323,2014-10,19781.16
11324,2014-10,6593.72
11325,2014-10,44507.61
11326,2014-10,16484.3
11327,2014-10,18132.73
11328,2014-10,1648.43
11329,2014-10,6593.72
11330,2014-10,19781.16
11331,2014-10,24726.45
11332,2014-10,1648.43
11333,2014-10,3296.86
11334,2014-11,9890.58
11335,2014-11,1648.43
11336,2014-11,1648.43
11337,2014-11,29671.74
11338,2014-11,4945.29
11339,2014-11,19781.16
11340,2014-11,32968.6
11341,2014-11,164843.0
11342,2014-11,6593.72
11343,2014-11,6593.72
11344,2014-11,19781.16
11345,2014-11,1648.43
11346,2014-11,4945.29
11347,2014-11,8242.15
11348,2014-11,3296.86
11349,2014-11,13187.44
11350,2014-11,1648.43
11351,2014-11,16484.3
11352,2014-11,4945.29
11353,2014-11,8242.15
11354,2014-11,11539.01
11355,2014-11,19781.16
11356,2014-11,6593.72
11357,2014-11,3296.86
11358,2014-11,433537.09
11359,2014-11,3296.86
11360,2014-11,6593.72
11361,2014-11,1648.43
11362,2014-11,3296.86
11363,2014-11,32968.6
11364,2014-11,1648.43
11365,2014-11,3296.86
11366,2014-11,13187.44
11367,2014-11,19781.16
11368,2014-11,1648.43
11369,2014-11,1648.43
11370,2014-11,3296.86
11371,2014-11,49452.9
11372,2014-11,4945.29
11373,2014-11,28023.31
11374,2014-11,3296.86
11375,2014-11,32968.6
11376,2014-11,8242.15
11377,2014-11,6593.72
11378,2014-11,3296.86
11379,2014-11,1648.43
11380,2014-11,3296.86
11381,2014-11,8242.15
11382,2014-12,3296.86
11383,2014-12,13187.44
11384,2014-12,8242.15
11385,2014-12,3296.86
11386,2014-12,18132.73
11387,2014-12,164843.0
11388,2014-12,6593.72
11389,2014-12,6593.72
11390,2014-12,6593.72
11391,2014-12,16484.3
11392,2014-12,19781.16
11393,2014-12,1648.43
11394,2014-12,1648.43
11395,2014-12,31320.17
11396,2014-12,3296.86
11397,2014-12,1648.43
11398,2014-12,8242.15
11399,2014-12,1648.43
11400,2014-12,16484.3
11401,2014-12,6593.72
11402,2014-12,4945.29
11403,2014-12,24726.45
11404,2014-12,32968.6
11405,2014-12,1648.43
11406,2014-12,11539.01
11407,2014-12,6593.72
11408,2014-12,3296.86
11409,2014-12,14835.87
11410,2014-12,1648.43
11411,2014-12,4945.29
11412,2014-12,3296.86
11413,2014-12,3296.86
11414,2014-12,16484.3
11415,2014-12,49452.9
11416,2014-12,4945.29
11417,2014-12,4945.29
11418,2014-12,8242.15
11419,2014-12,19781.16
11420,2014-12,13187.44
11421,2014-12,16484.3
11422,2014-12,84069.93
11423,2014-12,1648.43
11424,2014-12,3296.86
11425,2014-12,3296.86
11426,2014-12,49452.9
11427,2014-12,1648.43
11428,2014-12,164843.0
11429,2014-12,1648.43
11430,2014-12,260451.94
11431,2014-12,3296.86
11432,2015-1,14835.87
11433,2015-1,4945.29
11434,2015-1,9890.58
11435,2015-1,1648.43
11436,2015-1,4945.29
11437,2015-1,18132.73
11438,2015-1,4945.29
11439,2015-1,32968.6
11440,2015-1,8242.15
11441,2015-1,6593.72
11442,2015-1,9890.58
11443,2015-1,9890.58
11444,2015-1,19781.16
