Date,Product_ID,Country,Sales
2013-2,1,0,157500
2013-2,1,0,315000
2013-2,1,0,204750
2013-2,1,0,472500
2013-2,1,0,53550
2013-2,1,0,7875
2013-2,1,0,1575
2013-2,1,0,94500
2013-2,1,0,4725
2013-2,1,0,9450
2013-2,1,0,47250
2013-2,1,0,157500
2013-2,1,0,94500
2013-2,1,0,67725
2013-2,1,0,18900
2013-2,1,0,151200
2013-2,1,0,69300
2013-2,1,0,168525
2013-2,1,0,25200
2013-2,1,0,578025
2013-2,1,0,382725
2013-2,1,0,4725
2013-2,1,0,1575
2013-2,1,0,1338750
2013-2,1,0,3150
2013-2,1,0,157500
2013-2,1,0,226800
2013-2,1,0,157500
2013-2,1,0,0
2013-2,1,0,63000
2013-2,1,0,20475
2013-2,1,0,0
2013-2,1,0,94500
2013-2,1,0,63000
2013-2,1,0,15750
2013-2,1,0,315000
2013-2,1,0,31500
2013-2,1,0,0
2013-2,1,0,393750
2013-2,1,0,4725
2013-2,1,0,4725
2013-2,1,0,373275
2013-2,1,0,94500
2013-2,1,0,1575
2013-2,1,0,7875
2013-2,1,0,869400
2013-3,1,0,315000
2013-3,1,0,39375
2013-3,1,0,185850
2013-3,1,0,360675
2013-3,1,0,42525
2013-3,1,0,18900
2013-3,1,0,157500
2013-3,1,0,168525
2013-3,1,0,31500
2013-3,1,0,83475
2013-3,1,0,7875
2013-3,1,0,1102500
2013-3,1,0,157500
2013-3,1,0,315000
2013-3,1,0,39375
2013-3,1,0,15750
2013-3,1,0,28350
2013-3,1,0,236250
2013-3,1,0,567000
2013-3,1,0,81900
2013-3,1,0,17325
2013-3,1,0,51975
2013-3,1,0,47250
2013-3,1,0,17325
2013-3,1,0,151200
2013-3,1,0,114975
2013-3,1,0,204750
2013-3,1,0,47250
2013-3,1,0,568575
2013-3,1,0,78750
2013-3,1,0,23625
2013-3,1,0,108675
2013-3,1,0,472500
2013-3,1,0,200025
2013-3,1,0,3307500
2013-3,1,0,472500
2013-3,1,0,18900
2013-3,1,0,37800
2013-3,1,0,157500
2013-3,1,0,0
2013-3,1,0,126000
2013-3,1,0,7875
2013-3,1,0,173250
2013-3,1,0,15750
2013-3,1,0,94500
2013-3,1,0,708750
2013-3,1,0,59850
2013-3,1,0,78750
2013-3,1,0,787500
2013-3,1,0,55125
2013-3,1,0,126000
2013-3,1,0,472500
2013-3,1,0,67725
2013-3,1,0,4725
2013-3,1,0,7875
2013-3,1,0,3150
2013-3,1,0,47250
2013-3,1,0,9450
2013-3,1,0,94500
2013-3,1,0,173250
2013-3,1,0,55125
2013-3,1,0,151200
2013-3,1,0,11025
2013-3,1,0,28350
2013-3,1,0,9450
2013-3,1,0,315000
2013-3,1,0,126000
2013-3,1,0,223650
2013-3,1,0,1559250
2013-3,1,0,472500
2013-3,1,0,196875
2013-3,1,0,0
2013-3,1,0,48825
2013-3,1,0,11025
2013-3,1,0,170100
2013-3,1,0,157500
2013-3,1,0,850500
2013-3,1,0,33075
2013-3,1,0,157500
2013-3,1,0,315000
2013-3,1,0,39375
2013-3,1,0,283500
2013-3,1,0,472500
2013-3,1,0,1575
2013-3,1,0,4725
2013-3,1,0,47250
2013-3,1,0,170100
2013-3,1,0,9450
2013-3,1,0,56700
2013-3,1,0,176400
2013-3,1,0,4725
2013-3,1,0,609525
2013-3,1,0,154350
2013-3,1,0,4725
2013-3,1,0,89775
2013-3,1,0,4725
2013-3,1,0,4725
2013-3,1,0,472500
2013-3,1,0,94500
2013-3,1,0,401625
2013-3,1,0,1338750
2013-3,1,0,315000
2013-3,1,0,75600
2013-3,1,0,236250
2013-3,1,0,0
2013-3,1,0,160650
2013-3,1,0,26775
2013-3,1,0,472500
2013-3,1,0,14175
2013-3,1,0,4725
2013-3,1,0,4725
2013-3,1,0,157500
2013-3,1,0,315000
2013-3,1,0,31500
2013-3,1,0,236250
2013-3,1,0,0
2013-3,1,0,75600
2013-3,1,0,14175
2013-3,1,0,50400
2013-3,1,0,4725
2013-3,1,0,3150
2013-3,1,0,47250
2013-3,1,0,110250
2013-3,1,0,70875
2013-3,1,0,56700
2013-3,1,0,332325
2013-3,1,0,839475
2013-3,1,0,133875
2013-3,1,0,548100
2013-3,1,0,28350
2013-3,1,0,11025
2013-3,1,0,189000
2013-3,1,0,787500
2013-3,1,0,2709000
2013-3,1,0,315000
2013-3,1,0,6300
2013-3,1,0,75600
2013-3,1,0,354375
2013-3,1,0,0
2013-3,1,0,96075
2013-3,1,0,31500
2013-3,1,0,173250
2013-3,1,0,315000
2013-3,1,0,567000
2013-3,1,0,33075
2013-4,1,0,78750
2013-4,1,0,315000
2013-4,1,0,47250
2013-4,1,0,9450
2013-4,1,0,47250
2013-4,1,0,267750
2013-4,1,0,453600
2013-4,1,0,3150
2013-4,1,0,85050
2013-4,1,0,6300
2013-4,1,0,1575
2013-4,1,0,70875
2013-4,1,0,94500
2013-4,1,0,47250
2013-4,1,0,252000
2013-4,1,0,47250
2013-4,1,0,37800
2013-4,1,0,113400
2013-4,1,0,3150
2013-4,1,0,573300
2013-4,1,0,44100
2013-4,1,0,497700
2013-4,1,0,72450
2013-4,1,0,327600
2013-4,1,0,1575
2013-4,1,0,9450
2013-4,1,0,622125
2013-4,1,0,126000
2013-4,1,0,236250
2013-4,1,0,3213000
2013-4,1,0,1575
2013-4,1,0,56700
2013-4,1,0,0
2013-4,1,0,247275
2013-4,1,0,9450
2013-4,1,0,315000
2013-4,1,0,630000
2013-4,1,0,66150
2013-4,1,0,157500
2013-4,1,0,480375
2013-4,1,0,15750
2013-4,1,0,23625
2013-4,1,0,126000
2013-4,1,0,472500
2013-4,1,0,453600
2013-4,1,0,6300
2013-4,1,0,45675
2013-4,1,0,14175
2013-4,1,0,12600
2013-4,1,0,6300
2013-4,1,0,787500
2013-4,1,0,1575
2013-4,1,0,151200
2013-4,1,0,47250
2013-4,1,0,174825
2013-4,1,0,192150
2013-4,1,0,155925
2013-4,1,0,4725
2013-4,1,0,973350
2013-4,1,0,17325
2013-4,1,0,29925
2013-4,1,0,441000
2013-4,1,0,181125
2013-4,1,0,2425500
2013-4,1,0,472500
2013-4,1,0,1575
2013-4,1,0,37800
2013-4,1,0,236250
2013-4,1,0,0
2013-4,1,0,524475
2013-4,1,0,9450
2013-4,1,0,189000
2013-4,1,0,47250
2013-4,1,0,127575
2013-4,1,0,3150
2013-4,1,0,157500
2013-4,1,0,1102500
2013-4,1,0,48825
2013-4,1,0,15750
2013-4,1,0,18900
2013-4,1,0,157500
2013-4,1,0,472500
2013-4,1,0,415800
2013-4,1,0,74025
2013-4,1,0,3150
2013-4,1,0,6300
2013-4,1,0,4725
2013-4,1,0,94500
2013-4,1,0,189000
2013-4,1,0,78750
2013-4,1,0,18900
2013-4,1,0,56700
2013-4,1,0,141750
2013-4,1,0,182700
2013-4,1,0,609525
2013-4,1,0,116550
2013-4,1,0,4725
2013-4,1,0,681975
2013-4,1,0,114975
2013-4,1,0,0
2013-4,1,0,4725
2013-4,1,0,472500
2013-4,1,0,200025
2013-4,1,0,1456875
2013-4,1,0,393750
2013-4,1,0,3150
2013-4,1,0,157500
2013-4,1,0,0
2013-4,1,0,198450
2013-4,1,0,11025
2013-4,1,0,67725
2013-4,1,0,157500
2013-4,1,0,37800
2013-4,1,0,15750
2013-4,1,0,23625
2013-4,1,0,220500
2013-4,1,0,453600
2013-4,1,0,3150
2013-4,1,0,40950
2013-4,1,0,4725
2013-4,1,0,11025
2013-4,1,0,63000
2013-4,1,0,47250
2013-4,1,0,378000
2013-4,1,0,15750
2013-4,1,0,34650
2013-4,1,0,9450
2013-4,1,0,113400
2013-4,1,0,204750
2013-4,1,0,15750
2013-4,1,0,587475
2013-4,1,0,143325
2013-4,1,0,4725
2013-4,1,0,185850
2013-4,1,0,29925
2013-4,1,0,4725
2013-4,1,0,645750
2013-4,1,0,189000
2013-4,1,0,357525
2013-4,1,0,1110375
2013-4,1,0,472500
2013-4,1,0,1575
2013-4,1,0,75600
2013-4,1,0,236250
2013-4,1,0,0
2013-4,1,0,259875
2013-4,1,0,23625
2013-4,1,0,283500
2013-4,1,0,110250
2013-4,1,0,157500
2013-4,1,0,315000
2013-4,1,0,1575
2013-4,1,0,47250
2013-4,1,0,189000
2013-4,1,0,9450
2013-4,1,0,51975
2013-4,1,0,354375
2013-4,1,0,1315125
2013-4,1,0,472500
2013-4,1,0,113400
2013-4,1,0,78750
2013-4,1,0,0
2013-4,1,0,99225
2013-5,1,0,472500
2013-5,1,0,23625
2013-5,1,0,39375
2013-5,1,0,141750
2013-5,1,0,472500
2013-5,1,0,415800
2013-5,1,0,1575
2013-5,1,0,39375
2013-5,1,0,7875
2013-5,1,0,3150
2013-5,1,0,94500
2013-5,1,0,47250
2013-5,1,0,189000
2013-5,1,0,55125
2013-5,1,0,37800
2013-5,1,0,56700
2013-5,1,0,12600
2013-5,1,0,89775
2013-5,1,0,31500
2013-5,1,0,559125
2013-5,1,0,114975
2013-5,1,0,222075
2013-5,1,0,50400
2013-5,1,0,4725
2013-5,1,0,173250
2013-5,1,0,348075
2013-5,1,0,1323000
2013-5,1,0,315000
2013-5,1,0,1575
2013-5,1,0,157500
2013-5,1,0,0
2013-5,1,0,418950
2013-5,1,0,18900
2013-5,1,0,157500
2013-5,1,0,157500
2013-5,1,0,51975
2013-5,1,0,18900
2013-5,1,0,244125
2013-5,1,0,9450
2013-5,1,0,105525
2013-5,1,0,4725
2013-5,1,0,6300
2013-5,1,0,3150
2013-5,1,0,551250
2013-5,1,0,226800
2013-5,1,0,61425
2013-5,1,0,266175
2013-5,1,0,693000
2013-5,1,0,132300
2013-5,1,0,1575
2013-5,1,0,9450
2013-5,1,0,535500
2013-5,1,0,220500
2013-5,1,0,2905875
2013-5,1,0,1575
2013-5,1,0,113400
2013-5,1,0,157500
2013-5,1,0,0
2013-5,1,0,296100
2013-5,1,0,63000
2013-5,1,0,252000
2013-5,1,0,7875
2013-5,1,0,630000
2013-5,1,0,107100
2013-5,1,0,1575
2013-5,1,0,3150
2013-5,1,0,1575
2013-5,1,0,157500
2013-5,1,0,1102500
2013-5,1,0,26775
2013-5,1,0,23625
2013-5,1,0,157500
2013-5,1,0,945000
2013-5,1,0,34650
2013-5,1,0,11025
2013-5,1,0,72450
2013-5,1,0,4725
2013-5,1,0,94500
2013-5,1,0,94500
2013-5,1,0,315000
2013-5,1,0,105525
2013-5,1,0,793800
2013-5,1,0,110250
2013-5,1,0,236250
2013-5,1,0,15750
2013-5,1,0,560700
2013-5,1,0,129150
2013-5,1,0,4725
2013-5,1,0,80325
2013-5,1,0,1575
2013-5,1,0,23625
2013-5,1,0,15750
2013-5,1,0,464625
2013-5,1,0,126000
2013-5,1,0,589050
2013-5,1,0,2764125
2013-5,1,0,113400
2013-5,1,0,157500
2013-5,1,0,0
2013-5,1,0,448875
2013-5,1,0,1575
2013-5,1,0,6300
2013-5,1,0,103950
2013-5,1,0,1575
2013-5,1,0,157500
2013-5,1,0,472500
2013-5,1,0,50400
2013-5,1,0,110250
2013-5,1,0,472500
2013-5,1,0,453600
2013-5,1,0,31500
2013-5,1,0,4725
2013-5,1,0,47250
2013-5,1,0,787500
2013-5,1,0,3150
2013-5,1,0,18900
2013-5,1,0,31500
2013-5,1,0,113400
2013-5,1,0,23625
2013-5,1,0,422100
2013-5,1,0,89775
2013-5,1,0,12600
2013-5,1,0,574875
2013-5,1,0,122850
2013-5,1,0,4725
2013-5,1,0,606375
2013-5,1,0,291375
2013-5,1,0,1575000
2013-5,1,0,866250
2013-5,1,0,151200
2013-5,1,0,196875
2013-5,1,0,0
2013-5,1,0,189000
2013-5,1,0,14175
2013-5,1,0,15750
2013-5,1,0,315000
2013-5,1,0,74025
2013-5,1,0,1575
2013-5,1,0,1575
2013-5,1,0,157500
2013-5,1,0,354375
2013-5,1,0,28350
2013-5,1,0,39375
2013-5,1,0,236250
2013-5,1,0,472500
2013-5,1,0,415800
2013-5,1,0,70875
2013-5,1,0,4725
2013-5,1,0,6300
2013-5,1,0,94500
2013-5,1,0,47250
2013-5,1,0,15750
2013-5,1,0,155925
2013-5,1,0,1023750
2013-5,1,0,173250
2013-5,1,0,4725
2013-5,1,0,12600
2013-5,1,0,645750
2013-5,1,0,332325
2013-5,1,0,1102500
2013-5,1,0,472500
2013-5,1,0,56700
2013-5,1,0,236250
2013-5,1,0,0
2013-5,1,0,281925
2013-5,1,0,23625
2013-5,1,0,189000
2013-6,1,0,480375
2013-6,1,0,31500
2013-6,1,0,23625
2013-6,1,0,31500
2013-6,1,0,110250
2013-6,1,0,831600
2013-6,1,0,100800
2013-6,1,0,9450
2013-6,1,0,6300
2013-6,1,0,86625
2013-6,1,0,1575
2013-6,1,0,47250
2013-6,1,0,66150
2013-6,1,0,315000
2013-6,1,0,15750
2013-6,1,0,37800
2013-6,1,0,118125
2013-6,1,0,209475
2013-6,1,0,15750
2013-6,1,0,800100
2013-6,1,0,132300
2013-6,1,0,3150
2013-6,1,0,173250
2013-6,1,0,9450
2013-6,1,0,17325
2013-6,1,0,527625
2013-6,1,0,378000
2013-6,1,0,2622375
2013-6,1,0,787500
2013-6,1,0,94500
2013-6,1,0,236250
2013-6,1,0,0
2013-6,1,0,324450
2013-6,1,0,4725
2013-6,1,0,94500
2013-6,1,0,138600
2013-6,1,0,1575
2013-6,1,0,236250
2013-6,1,0,630000
2013-6,1,0,53550
2013-6,1,0,23625
2013-6,1,0,157500
2013-6,1,0,472500
2013-6,1,0,415800
2013-6,1,0,48825
2013-6,1,0,11025
2013-6,1,0,94500
2013-6,1,0,315000
2013-6,1,0,69300
2013-6,1,0,122850
2013-6,1,0,14175
2013-6,1,0,77175
2013-6,1,0,157500
2013-6,1,0,6300
2013-6,1,0,433125
2013-6,1,0,55125
2013-6,1,0,4725
2013-6,1,0,740250
2013-6,1,0,2866500
2013-6,1,0,315000
2013-6,1,0,1575
2013-6,1,0,18900
2013-6,1,0,157500
2013-6,1,0,0
2013-6,1,0,508725
2013-6,1,0,11025
2013-6,1,0,51975
2013-6,1,0,157500
2013-6,1,0,315000
2013-6,1,0,70875
2013-6,1,0,157500
2013-6,1,0,0
2013-6,1,0,472500
2013-6,1,0,378000
2013-6,1,0,77175
2013-6,1,0,3150
2013-6,1,0,18900
2013-6,1,0,47250
2013-6,1,0,378000
2013-6,1,0,17325
2013-6,1,0,18900
2013-6,1,0,40950
2013-6,1,0,275625
2013-6,1,0,4725
2013-6,1,0,1294650
2013-6,1,0,177975
2013-6,1,0,4725
2013-6,1,0,365400
2013-6,1,0,53550
2013-6,1,0,1575
2013-6,1,0,4725
2013-6,1,0,322875
2013-6,1,0,234675
2013-6,1,0,2559375
2013-6,1,0,393750
2013-6,1,0,75600
2013-6,1,0,0
2013-6,1,0,359100
2013-6,1,0,12600
2013-6,1,0,220500
2013-6,1,0,58275
2013-6,1,0,78750
2013-6,1,0,787500
2013-6,1,0,25200
2013-6,1,0,15750
2013-6,1,0,31500
2013-6,1,0,141750
2013-6,1,0,907200
2013-6,1,0,36225
2013-6,1,0,9450
2013-6,1,0,86625
2013-6,1,0,94500
2013-6,1,0,1575
2013-6,1,0,6300
2013-6,1,0,47250
2013-6,1,0,236250
2013-6,1,0,283500
2013-6,1,0,97650
2013-6,1,0,315000
2013-6,1,0,1746675
2013-6,1,0,26775
2013-6,1,0,393750
2013-6,1,0,645750
2013-6,1,0,64575
2013-6,1,0,23625
2013-6,1,0,11025
2013-6,1,0,866250
2013-6,1,0,157500
2013-6,1,0,626850
2013-6,1,0,1496250
2013-6,1,0,787500
2013-6,1,0,3150
2013-6,1,0,94500
2013-6,1,0,0
2013-6,1,0,212625
2013-6,1,0,25200
2013-6,1,0,126000
2013-6,1,0,154350
2013-6,1,0,4725
2013-7,1,0,157500
2013-7,1,0,31500
2013-7,1,0,157500
2013-7,1,0,113400
2013-7,1,0,56700
2013-7,1,0,6300
2013-7,1,0,94500
2013-7,1,0,463050
2013-7,1,0,20475
2013-7,1,0,56700
2013-7,1,0,170100
2013-7,1,0,56700
2013-7,1,0,36225
2013-7,1,0,113400
2013-7,1,0,196875
2013-7,1,0,9450
2013-7,1,0,34650
2013-7,1,0,4725
2013-7,1,0,3150
2013-7,1,0,4725
2013-7,1,0,519750
2013-7,1,0,94500
2013-7,1,0,504000
2013-7,1,0,2386125
2013-7,1,0,630000
2013-7,1,0,75600
2013-7,1,0,0
2013-7,1,0,302400
2013-7,1,0,20475
2013-7,1,0,157500
2013-7,1,0,960750
2013-7,1,0,83475
2013-7,1,0,78750
2013-7,1,0,415800
2013-7,1,0,12600
2013-7,1,0,7875
2013-7,1,0,47250
2013-7,1,0,551250
2013-7,1,0,37800
2013-7,1,0,453600
2013-7,1,0,218925
2013-7,1,0,37800
2013-7,1,0,1171800
2013-7,1,0,269325
2013-7,1,0,236250
2013-7,1,0,209475
2013-7,1,0,48825
2013-7,1,0,12600
2013-7,1,0,582750
2013-7,1,0,94500
2013-7,1,0,206325
2013-7,1,0,1417500
2013-7,1,0,472500
2013-7,1,0,3150
2013-7,1,0,37800
2013-7,1,0,0
2013-7,1,0,630000
2013-7,1,0,12600
2013-7,1,0,53550
2013-7,1,0,151200
2013-7,1,0,1575
2013-7,1,0,157500
2013-7,1,0,472500
2013-7,1,0,31500
2013-7,1,0,31500
2013-7,1,0,453600
2013-7,1,0,96075
2013-7,1,0,12600
2013-7,1,0,1575
2013-7,1,0,47250
2013-7,1,0,472500
2013-7,1,0,15750
2013-7,1,0,214200
2013-7,1,0,283500
2013-7,1,0,48825
2013-7,1,0,15750
2013-7,1,0,37800
2013-7,1,0,724500
2013-7,1,0,113400
2013-7,1,0,6300
2013-7,1,0,92925
2013-7,1,0,67725
2013-7,1,0,1575
2013-7,1,0,4725
2013-7,1,0,834750
2013-7,1,0,3260250
2013-7,1,0,630000
2013-7,1,0,4725
2013-7,1,0,94500
2013-7,1,0,354375
2013-7,1,0,0
2013-7,1,0,559125
2013-7,1,0,29925
2013-7,1,0,29925
2013-7,1,0,189000
2013-7,1,0,157500
2013-7,1,0,956025
2013-7,1,0,181125
2013-7,1,0,15750
2013-7,1,0,31500
2013-7,1,0,945000
2013-7,1,0,453600
2013-7,1,0,1575
2013-7,1,0,45675
2013-7,1,0,4725
2013-7,1,0,1575
2013-7,1,0,141750
2013-7,1,0,22050
2013-7,1,0,18900
2013-7,1,0,453600
2013-7,1,0,14175
2013-7,1,0,261450
2013-7,1,0,6300
2013-7,1,0,409500
2013-7,1,0,55125
2013-7,1,0,9450
2013-7,1,0,902475
2013-7,1,0,130725
2013-7,1,0,4725
2013-7,1,0,543375
2013-7,1,0,189000
2013-7,1,0,1732500
2013-7,1,0,75600
2013-7,1,0,196875
2013-7,1,0,0
2013-7,1,0,207900
2013-7,1,0,15750
2013-7,1,0,69300
2013-7,1,0,3150
2013-7,1,0,23625
2013-7,1,0,189000
2013-7,1,0,378000
2013-7,1,0,3150
2013-7,1,0,47250
2013-7,1,0,393750
2013-7,1,0,18900
2013-7,1,0,453600
2013-7,1,0,47250
2013-7,1,0,7875
2013-7,1,0,75600
2013-7,1,0,196875
2013-7,1,0,4725
2013-7,1,0,346500
2013-7,1,0,511875
2013-7,1,0,1260000
2013-7,1,0,472500
2013-7,1,0,56700
2013-7,1,0,0
2013-7,1,0,0
2013-7,1,0,3150
2013-8,1,0,630000
2013-8,1,0,6300
2013-8,1,0,94500
2013-8,1,0,315000
2013-8,1,0,122850
2013-8,1,0,88200
2013-8,1,0,0
2013-8,1,0,173250
2013-8,1,0,0
2013-8,1,0,1260000
2013-8,1,0,1575
2013-8,1,0,0
2013-8,1,0,152775
2013-8,1,0,33075
2013-8,1,0,103950
2013-8,1,0,157500
2013-8,1,0,472500
2013-8,1,0,39375
2013-8,1,0,267750
2013-8,1,0,378000
2013-8,1,0,61425
2013-8,1,0,1575
2013-8,1,0,15750
2013-8,1,0,47250
2013-8,1,0,170100
2013-8,1,0,69300
2013-8,1,0,81900
2013-8,1,0,4725
2013-8,1,0,661500
2013-8,1,0,96075
2013-8,1,0,3150
2013-8,1,0,233100
2013-8,1,0,56700
2013-8,1,0,618975
2013-8,1,0,362250
2013-8,1,0,1260000
2013-8,1,0,1102500
2013-8,1,0,1575
2013-8,1,0,56700
2013-8,1,0,315000
2013-8,1,0,0
2013-8,1,0,209475
2013-8,1,0,182700
2013-8,1,0,77175
2013-8,1,0,157500
2013-8,1,0,630000
2013-8,1,0,39375
2013-8,1,0,206325
2013-8,1,0,0
2013-8,1,0,453600
2013-8,1,0,99225
2013-8,1,0,47250
2013-8,1,0,708750
2013-8,1,0,55125
2013-8,1,0,37800
